run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
gamma_limit_5,SEU/SEU626^2.p,TH0,Theorem,timeout,na,2133,3989,46,3989,728,30,0,3,0,
gamma_limit_5,SEU/SEU627^1.p,TH0,Theorem,timeout,na,2615,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU627^2.p,TH0,Theorem,timeout,na,2199,4118,38,4118,970,0,0,4,0,
gamma_limit_5,SEU/SEU628^1.p,TH0,Theorem,timeout,na,2619,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU628^2.p,TH0,Theorem,timeout,na,2127,3291,27,3291,707,29,0,2,0,
gamma_limit_5,SEU/SEU629^1.p,TH0,Theorem,timeout,na,2616,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU629^2.p,TH0,Theorem,thm,yes,58,25,1,25,3,0,0,3,1,
gamma_limit_5,SEU/SEU630^1.p,TH0,Theorem,timeout,na,2635,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU630^2.p,TH0,Theorem,timeout,na,2120,2420,55,2420,451,0,0,3,0,
gamma_limit_5,SEU/SEU631^1.p,TH0,Theorem,timeout,na,2640,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU631^2.p,TH0,Theorem,timeout,na,2048,1165,54,1165,148,1,0,1,0,
gamma_limit_5,SEU/SEU632^1.p,TH0,Theorem,timeout,na,2644,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU632^2.p,TH0,Theorem,timeout,na,2081,2481,76,2481,215,0,0,0,0,
gamma_limit_5,SEU/SEU633^1.p,TH0,Theorem,timeout,na,2623,2,0,2,1,0,0,0,0,
gamma_limit_5,SEU/SEU633^2.p,TH0,Theorem,timeout,na,2095,3635,73,3635,572,78,0,1,0,
gamma_limit_5,SEU/SEU634^1.p,TH0,Theorem,timeout,na,2649,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU634^2.p,TH0,Theorem,timeout,na,2122,4503,126,4503,662,0,0,1,0,
gamma_limit_5,SEU/SEU635^1.p,TH0,Theorem,timeout,na,2655,0,0,0,1,0,0,0,0,
