run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
prim_batch_16,SYO/SYO272^5.p,TH0,Theorem,timeout,na,2057,1765,56,1765,211,18,0,5,0,
prim_batch_16,SYO/SYO274^5.p,TH0,Theorem,timeout,na,2075,2266,56,2266,425,0,0,2,0,
prim_batch_16,SYO/SYO275^5.p,TH0,Theorem,timeout,na,2047,1582,79,1582,163,14,0,4,0,
prim_batch_16,SYO/SYO276^5.p,TH0,Theorem,timeout,na,2007,51,3,51,3,0,0,3,0,
prim_batch_16,SYO/SYO277^5.p,TH0,Theorem,timeout,na,2004,35,1,35,4,1,0,2,0,
prim_batch_16,SYO/SYO278^5.p,TH0,CounterSatisfiable,timeout,na,2003,210,20,210,1,0,0,0,0,
prim_batch_16,SYO/SYO279^5.p,TH0,CounterSatisfiable,csa,yes,5,3,0,3,1,0,1,0,0,¬(cReduct (cAPP (cLAM (λ. C[12B9LN] 1)) C[U2K0G]) (C[12B9LN] C[U2K0G]))
prim_batch_16,SYO/SYO280^5.p,TH0,CounterSatisfiable,timeout,na,2051,1899,120,1899,220,17,0,5,0,
prim_batch_16,SYO/SYO281^5.p,TH0,Theorem,thm,yes,53,7,0,7,1,0,0,1,1,
prim_batch_16,SYO/SYO282^5.p,TH0,Theorem,thm,yes,6,6,0,6,1,0,0,1,1,
prim_batch_16,SYO/SYO284^5.p,TH0,CounterSatisfiable,timeout,na,2004,1409,185,1409,1,0,0,0,0,
prim_batch_16,SYO/SYO285^5.p,TH0,Theorem,thm,yes,4,3,0,3,1,0,0,1,1,
prim_batch_16,SYO/SYO286^5.p,TH0,Theorem,thm,yes,7,8,0,8,1,0,0,1,1,
prim_batch_16,SYO/SYO287^5.p,TH0,Theorem,timeout,na,2075,658,13,658,400,4,0,1,0,
prim_batch_16,SYO/SYO288^5.p,TH0,Theorem,timeout,na,2132,1680,60,1680,824,1,0,4,0,
prim_batch_16,SYO/SYO289^5.p,TH0,Theorem,thm,yes,8,5,0,5,1,0,0,1,1,
prim_batch_16,SYO/SYO290^5.p,TH0,Theorem,thm,yes,4,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO291^5.p,TH0,Theorem,thm,yes,5,3,0,3,1,0,0,1,1,
prim_batch_16,SYO/SYO292^5.p,TH0,Theorem,thm,yes,125,12,0,12,2,0,0,2,1,
prim_batch_16,SYO/SYO293^5.p,TH0,Theorem,thm,yes,14,5,0,5,1,0,0,1,1,
prim_batch_16,SYO/SYO294^5.p,TH0,CounterSatisfiable,timeout,na,2027,286,0,286,88,4,0,4,0,
prim_batch_16,SYO/SYO295^5.p,TH0,Theorem,timeout,na,2055,3036,159,3036,231,23,0,2,0,
prim_batch_16,SYO/SYO296^5.p,TH0,Theorem,thm,yes,239,42,1,42,5,3,0,2,1,
prim_batch_16,SYO/SYO297^5.p,TH0,CounterSatisfiable,timeout,na,2123,5422,24,5422,501,786,0,6,0,
prim_batch_16,SYO/SYO298^5.p,TH0,Theorem,thm,yes,103,12,0,12,2,0,0,1,1,
prim_batch_16,SYO/SYO299^5.p,TH0,Theorem,thm,yes,46,31,0,31,4,4,0,0,0,
prim_batch_16,SYO/SYO300^5.p,TH0,Theorem,thm,yes,21,6,0,6,1,0,0,1,1,
prim_batch_16,SYO/SYO301^5.p,TH0,Theorem,timeout,na,2099,2187,21,2187,277,126,0,1,0,
prim_batch_16,SYO/SYO302^5.p,TH0,CounterSatisfiable,timeout,na,2079,1568,9,1568,657,0,0,3,0,
prim_batch_16,SYO/SYO303^5.p,TH0,Theorem,timeout,na,2109,2473,4,2473,436,8,0,1,0,
prim_batch_16,SYO/SYO304^5.p,TH0,Theorem,unk,na,11,4,0,4,1,0,0,0,0,
prim_batch_16,SYO/SYO305^5.p,TH0,Theorem,thm,yes,17,17,0,17,3,0,0,1,1,
prim_batch_16,SYO/SYO306^5.p,TH0,Theorem,thm,yes,5,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO307^5.p,TH0,Theorem,timeout,na,2005,112,3,112,9,7,0,2,0,
prim_batch_16,SYO/SYO308^5.p,TH0,Theorem,thm,yes,22,29,0,29,4,2,0,1,1,
prim_batch_16,SYO/SYO309^5.p,TH0,Theorem,timeout,na,2052,1290,80,1290,277,3,0,4,0,
prim_batch_16,SYO/SYO310^5.p,TH0,Theorem,thm,yes,19,10,0,10,2,2,0,0,0,
prim_batch_16,SYO/SYO311^5.p,TH0,Theorem,thm,yes,17,7,0,7,2,2,0,0,0,
prim_batch_16,SYO/SYO312^5.p,TH0,Theorem,timeout,na,2020,1165,76,1165,58,8,0,2,0,
